name,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,combined_anomaly_score,per_field_anomaly,combined_anomaly,is_anomaly,customer_avg_amout_1_day_z,customer_avg_amount_7_day_z,customer_avg_amount_30_day_z,merchant_num_trans_1_day_z,merchant_num_trans_7_day_z,merchant_num_trans_30_day_z,merchant_risk_1_day_z,merchant_risk_7_day_z,merchant_risk_30_day_z,merchant_risk_90_day_z,combined_abs_z,flag_per_field,flag_combined
Joel Hernandez,48.49111111,52.28222222,43.25333333,3280.264444,54208.22889,404100.9378,2.666666667,12.77777778,18.33333333,28.44444444,30.80992175,TRUE,TRUE,TRUE,0.934009367,2.182477349,3.222251442,4.153023886,1.079864604,-3.950228378,-2.972258559,7.688218948,3.826481127,-0.801108094,30.80992175,TRUE,TRUE
Kathy Bailey,61.38,35.7525,39.1575,3205.71625,41336.5425,464914.5625,2.375,7.25,17.25,26.5,30.78476136,TRUE,TRUE,TRUE,4.890942812,-3.169808366,1.513669485,3.728582046,-2.681634319,-2.357683587,-4.01279585,-4.362187624,1.940955172,-2.126502099,30.78476136,TRUE,TRUE
Robert Zhang,33.49571429,50.33428571,27.74,3187.074286,54132.36571,768672.1671,3.142857143,9.857142857,14.14285714,20.85714286,30.78213873,TRUE,TRUE,TRUE,-3.669629296,1.551740026,-3.249154809,3.622443599,1.057695074,5.596908715,-1.273422164,1.321313537,-3.466981908,-5.972849599,30.78213873,TRUE,TRUE
Daniel Evans,65.19222222,36.78888889,27.60444444,2855.553333,36047.07333,563965.8011,4,12.55555556,17,32.33333333,30.74351684,TRUE,TRUE,TRUE,6.061308213,-2.834228048,-3.305701977,1.73492152,-4.227378363,0.236201169,1.784483347,7.203780492,1.505833797,1.849679916,30.74351684,TRUE,TRUE
Philip Huynh,47.62818182,33.37454545,30.15272727,2992.259091,72587.95545,624995.3309,4.090909091,10.18181818,20.09090909,26.72727273,30.64519954,TRUE,TRUE,TRUE,0.669087091,-3.939784533,-2.242682633,2.513258859,6.45098068,1.834399932,2.108806659,2.029096995,6.885516243,-1.971585916,30.64519954,TRUE,TRUE
Daryl Collins,58.42888889,56.22111111,31.59222222,3022.047778,42005.85333,642502.1278,3.111111111,11.44444444,17.66666667,22,30.57504202,TRUE,TRUE,TRUE,3.984941499,3.457880435,-1.642195528,2.682861425,-2.486041301,2.292855719,-1.386677923,4.781588217,2.666157462,-5.19384251,30.57504202,TRUE,TRUE
David House,44.56714286,44.33285714,25.23714286,3576.148571,61031.23143,393055.3657,2,8.142857143,14.14285714,27.85714286,30.54110439,TRUE,TRUE,TRUE,-0.270662452,-0.391508625,-4.293224772,5.83764689,3.073753822,-4.239482116,-5.350629511,-2.415783116,-3.466981908,-1.201431181,30.54110439,TRUE,TRUE
Daniel Peterson,20.7975,59.6825,33.06,1756.8725,48938.5825,481020.7925,4.875,10.625,15.125,28.5,30.51517242,TRUE,TRUE,TRUE,-7.568024979,4.578670129,-1.029910207,-4.520442781,-0.46008662,-1.935904868,4.906095222,2.995221414,-1.75757651,-0.763239693,30.51517242,TRUE,TRUE
Danielle Anderson,56.01,48.52571429,41.78714286,1710.037143,31560.12429,557619.0229,3.285714286,7.285714286,13.57142857,24.42857143,30.26289019,TRUE,TRUE,TRUE,3.242334248,0.966128792,2.610628266,-4.787100952,-5.538601578,0.069996167,-0.763771245,-4.284331443,-4.46154505,-3.538452447,30.26289019,TRUE,TRUE
Katelyn Davis,38.91714286,45.80857143,27.82571429,1972.265714,69464.67857,374909.3557,3.714285714,11.42857143,17.42857143,24.28571429,30.25174448,TRUE,TRUE,TRUE,-2.005231983,0.086324237,-3.213398988,-3.294096619,5.538264018,-4.71467717,0.76518151,4.74698547,2.251756153,-3.635828333,30.25174448,TRUE,TRUE
Michael Mckenzie,60.93875,53.225,37.36875,2759.77875,37706.2875,496044.105,4.625,11.5,17.5,36.125,30.21251009,TRUE,TRUE,TRUE,4.755477537,2.487746607,0.767490202,1.189626753,-3.742505432,-1.542484838,4.014206115,4.902697831,2.376076546,4.434198226,30.21251009,TRUE,TRUE
Sarah Roberts,38.44666667,41.38888889,50.57,3269.13,63276.08111,812296.0856,3.666666667,9.666666667,16.66666667,24.55555556,30.20648149,TRUE,TRUE,TRUE,-2.1496698,-1.344758718,6.274408022,4.089629674,3.729767293,6.739301466,0.59529787,0.906080576,0.925671965,-3.451896104,30.20648149,TRUE,TRUE
Rachel Richardson,39.01875,53.8375,49.97,3097.03125,59580.965,528050.815,4.5,7.625,14.125,26.125,30.14140205,TRUE,TRUE,TRUE,-1.974038239,2.686072686,6.024117277,3.109781528,2.649941787,-0.704315439,3.568261561,-3.544697731,-3.498062007,-2.382113799,30.14140205,TRUE,TRUE
Christopher Watts,27.08,22.28,35.83625,3104.36,42488.0825,694090.4,3.5,9.875,18.75,32.125,30.06039849,TRUE,TRUE,TRUE,-5.639275761,-7.532172617,0.128205926,3.151507933,-2.345119247,3.643813413,0.000705132,1.360241628,4.551683417,1.707673416,30.06039849,TRUE,TRUE
Felicia Wilson,25.616,47.848,31.124,3448.556,35842.147,376468.159,4,11.2,16.7,29.2,30.04822165,TRUE,TRUE,TRUE,-6.088728822,0.746686479,-1.837515009,5.111195684,-4.287264081,-4.673856317,1.784483347,4.248705916,0.983688148,-0.286097852,30.04822165,TRUE,TRUE
William Torres,45.14375,58.1325,20.99875,3156.665,52415.33375,238816.2025,4.375,8.75,17.875,29.25,30.01084477,TRUE,TRUE,TRUE,-0.093642066,4.076783724,-6.061275611,3.44930764,0.555926021,-8.278589752,3.122317008,-1.092228052,3.028758607,-0.252016291,30.01084477,TRUE,TRUE
Valerie Levine,52.85272727,60.52909091,46.81909091,2029.9,37403.66818,577583.35,4.090909091,10.36363636,17.81818182,25,29.83832779,TRUE,TRUE,TRUE,2.273040606,4.852794301,4.70971164,-2.965954503,-3.830940017,0.592808042,2.108806659,2.425455731,2.929867386,-3.148948902,29.83832779,TRUE,TRUE
Laura Krueger,31.59125,54.26625,34.0425,2665.4475,64995.62125,460638.8163,4.25,6.375,13.375,28.125,29.82205328,TRUE,TRUE,TRUE,-4.254306416,2.824900942,-0.620059113,0.652549636,4.232269311,-2.469653847,2.676372454,-6.269664041,-4.803426129,-1.018851394,29.82205328,TRUE,TRUE
Emily Fisher,55.41444444,62.11444444,41.06,2987.402222,68715.22667,455585.1544,2.777777778,8.777777778,17.88888889,26.66666667,29.81314314,TRUE,TRUE,TRUE,3.059496634,5.366128099,2.307299721,2.485606166,5.319251338,-2.601995618,-2.5758634,-1.031673245,3.052932017,-2.012896898,29.81314314,TRUE,TRUE
Stephen Owen,19.01222222,54.58111111,28.63444444,2134.003333,63649.17556,642816.6878,2.333333333,9.555555556,16.44444444,32.55555556,29.79748604,TRUE,TRUE,TRUE,-8.116111428,2.926852239,-2.876036199,-2.373239808,3.838796857,2.301093197,-4.161444035,0.663861348,0.53889741,2.001153517,29.79748604,TRUE,TRUE
Diane Coleman,28.713,54.713,35.455,3546.62,63826.129,457415.859,2.9,7,15.2,28.4,29.75786992,TRUE,TRUE,TRUE,-5.137939116,2.969557555,-0.030832985,5.669525297,3.890508045,-2.554054404,-2.139828725,-4.907180886,-1.627040097,-0.831402814,29.75786992,TRUE,TRUE
Jessica Grant,56.93428571,62.74285714,41.64142857,2023.035714,51199.12571,558842.04,2.428571429,8.142857143,14.14285714,22.14285714,29.75402474,TRUE,TRUE,TRUE,3.526093158,5.569606673,2.549843371,-3.00503647,0.200512979,0.102023687,-3.821676756,-2.415783116,-3.466981908,-5.096466624,29.75402474,TRUE,TRUE
Philip Simmons,33.9775,61.50875,30.12375,2877.60125,68758.19375,433625.5175,4.25,9,14.375,32.75,29.73605513,TRUE,TRUE,TRUE,-3.521719417,5.170005643,-2.254770538,1.860451835,5.331807629,-3.177059275,2.676372454,-0.54723479,-3.062940632,2.133692917,29.73605513,TRUE,TRUE
Crystal Vang,59.15444444,41.01444444,26.75555556,3211.101111,47155.43556,373369.7433,2.222222222,9.777777778,18.11111111,32.11111111,29.67297426,TRUE,TRUE,TRUE,4.207689563,-1.46600296,-3.65981703,3.759240876,-0.981176484,-4.754995465,-4.557839194,1.148299803,3.439706572,1.698206316,29.67297426,TRUE,TRUE
Kurt Ross,29.78444444,21.41,37.96888889,2886.887778,55441.21222,464857.9411,3.444444444,7.333333333,13.11111111,30.55555556,29.63201627,TRUE,TRUE,TRUE,-4.809001967,-7.813876599,1.017838885,1.913324892,1.4401799,-2.359166348,-0.197492447,-4.180523203,-5.262720913,0.637891112,29.63201627,TRUE,TRUE
Cindy Bell,19.18888889,47.32888889,37.43666667,1997.285556,38784.63222,617636.84,2.777777778,8.222222222,16.77777778,20.77777778,29.62166146,TRUE,TRUE,TRUE,-8.061874151,0.578599505,0.795821724,-3.151645584,-3.427380251,1.641700904,-2.5758634,-2.242769382,1.119059243,-6.026947313,29.62166146,TRUE,TRUE
Jillian Thomas,56.02571429,58.70142857,18.84857143,3293.29,48135.07857,446320.6086,4.428571429,8.142857143,15.57142857,28.71428571,29.56004369,TRUE,TRUE,TRUE,3.247158588,4.261001476,-6.958225271,4.227185183,-0.694894948,-2.844609084,3.313436102,-2.415783116,-0.980574056,-0.617175864,29.56004369,TRUE,TRUE
Kyle Davis,57.51,51.69375,26.07875,1846.88625,50571.85125,303486.68,4.375,10.75,15.875,26,29.5566794,TRUE,TRUE,TRUE,3.702839434,1.991931408,-3.942147308,-4.007947449,0.017204269,-6.58504439,3.122317008,3.267718045,-0.452212387,-2.4673177,29.5566794,TRUE,TRUE
David Diaz,59.39571429,47.31,30.06,2778.344286,59467.29429,276771.67,2.571428571,7.428571429,16.28571429,35,29.54722528,TRUE,TRUE,TRUE,4.281760238,0.572483326,-2.28136393,1.295330052,2.616723741,-7.28463844,-3.312025837,-3.972906722,0.262629871,3.667363123,29.54722528,TRUE,TRUE
Dawn Fletcher,34.05222222,50.57666667,46.50555556,1795.928889,42262.37556,425217.88,5.111111111,9.333333333,16.55555556,34.11111111,29.53591772,TRUE,TRUE,TRUE,-3.498779436,1.630222416,4.578919978,-4.298074343,-2.411077693,-3.397232623,5.748434935,0.179422893,0.732284688,3.061468721,29.53591772,TRUE,TRUE
Sandra Hawkins,44.49666667,58.72666667,45.56666667,2576.557778,64262.11444,453968.7844,4.111111111,11.66666667,19.33333333,30.88888889,29.43640127,TRUE,TRUE,TRUE,-0.292298886,4.269173512,4.187261313,0.146453982,4.017916275,-2.644323989,2.180878506,5.266026672,5.566966624,0.865101513,29.43640127,TRUE,TRUE
Doris Walker,66.29857143,47.05142857,37.67285714,2635.758571,65240.05286,635619.0086,2.142857143,11.28571429,18.14285714,26.71428571,29.43582642,TRUE,TRUE,TRUE,6.400961244,0.488758498,0.894348875,0.483515047,4.303699673,2.112605393,-4.840978593,4.435560749,3.49496008,-1.980438269,29.43582642,TRUE,TRUE
Robin Sanchez,49.02333333,50.48666667,25.41666667,1697.537778,66730.82,562201.9778,2.777777778,7.444444444,14.11111111,25.66666667,29.43537615,TRUE,TRUE,TRUE,1.097403429,1.601080625,-4.218336192,-4.858266371,4.739347252,0.190011394,-2.5758634,-3.938303975,-3.522235416,-2.694528101,29.43537615,TRUE,TRUE
Joel Jones,44.574,56.468,30.82,3224.312,65506.168,314762.52,3.5,10.3,18.7,26.1,29.42764234,TRUE,TRUE,TRUE,-0.268557285,3.537822485,-1.964328986,3.834457372,4.381466626,-6.289760556,0.000705132,2.286730173,4.464659142,-2.39915458,29.42764234,TRUE,TRUE
Thomas Oliver,35.86571429,57.46571429,39.25571429,2327.374286,29819.54857,745026.4129,3.857142857,11.28571429,17.42857143,28.57142857,29.33147086,TRUE,TRUE,TRUE,-2.942031103,3.860880056,1.554639696,-1.272277895,-6.047250832,4.977690193,1.274832428,4.435560749,2.251756153,-0.71455175,29.33147086,TRUE,TRUE
Jerry Rodriguez,46.24875,50.61,23.53625,1759.43125,55872.7175,725558.3775,3.875,11.5,18.875,28.5,29.20311541,TRUE,TRUE,TRUE,0.245596754,1.641015672,-5.002754338,-4.50587448,1.566278888,4.467874861,1.338538793,4.902697831,4.769244104,-0.763239693,29.20311541,TRUE,TRUE
Brenda Wallace,56.98,43.772,39.017,2770.327,41093.366,681076.177,3.4,12,19.4,35.9,29.18625264,TRUE,TRUE,TRUE,3.540127601,-0.573112867,1.455059735,1.249683454,-2.752697901,3.303006017,-0.356050511,5.992684355,5.68299899,4.280831206,29.18625264,TRUE,TRUE
Nichole Watts,37.958,49.627,23.245,2037.202,38266.088,618649.267,2.4,8.5,14.6,35.4,29.09034831,TRUE,TRUE,TRUE,-2.299692156,1.322722552,-5.124249636,-2.9243804,-3.578914671,1.668213636,-3.92360694,-1.637221314,-2.671331396,3.940015604,29.09034831,TRUE,TRUE
Christopher Lozano,29.59714286,45.57571429,34.70428571,1841.801429,42338.55714,442440.0929,4.285714286,10.42857143,18.57142857,36.71428571,29.04092045,TRUE,TRUE,TRUE,-4.866504202,0.010925635,-0.343994381,-4.036897995,-2.388815112,-2.946229323,2.803785184,2.567012422,4.240882436,4.835873756,29.04092045,TRUE,TRUE
Andrew Davidson,50.743,51.953,24.101,1834.266,52751.096,488063.77,4.6,11.5,18.6,31,29.01287051,TRUE,TRUE,TRUE,1.625347041,2.075875957,-4.767168174,-4.079801129,0.65404598,-1.751468286,3.925017204,4.902697831,4.290610593,0.940838313,29.01287051,TRUE,TRUE
Douglas Morgan,33.8675,38.0525,24.01375,2097.3825,49749.91875,400280.8338,4.625,9.625,17.375,23.25,28.96889937,TRUE,TRUE,TRUE,-3.555489797,-2.425073701,-4.80356462,-2.581741355,-0.222989449,-4.050266598,4.014206115,0.815248366,2.158515859,-4.341803507,28.96889937,TRUE,TRUE
Michael Burch,22.184,35.668,38.381,2519.62,57844.219,595888.749,2.6,8.8,11.9,33.1,28.85782794,TRUE,TRUE,TRUE,-7.142364686,-3.19716927,1.189751546,-0.17772255,2.142411692,1.072177065,-3.210095654,-0.983229399,-7.370642238,2.372263838,28.85782794,TRUE,TRUE
Ronald Medina,28.03777778,36.55333333,41.28111111,2685.61,61885.58556,478006.3633,4.222222222,11.44444444,17.77777778,26.88888889,28.84071353,TRUE,TRUE,TRUE,-5.345234672,-2.91050039,2.399536495,0.767345288,3.323422128,-2.014844637,2.577273664,4.781588217,2.85954474,-1.861423298,28.84071353,TRUE,TRUE
Daniel Sanders,47.3225,31.83875,42.01,1812.6375,56397.10375,606323.26,3.125,10.75,18.375,37.375,28.77388459,TRUE,TRUE,TRUE,0.575241716,-4.437071538,2.703593399,-4.202943486,1.719520527,1.345428761,-1.337128529,3.267718045,3.899001356,5.286237229,28.77388459,TRUE,TRUE
Paul Griffin,52.0575,58.52916667,33.765,3011.303333,36784.56,674347.335,4.25,8.083333333,15.83333333,20.41666667,28.75003131,TRUE,TRUE,TRUE,2.028903085,4.205223471,-0.735818582,2.621687686,-4.01186229,3.126795796,2.676372454,-2.545543417,-0.524732616,-6.273091914,28.75003131,TRUE,TRUE
Pamela Day,33.94909091,47.43636364,30.62181818,2524.91,50772.52182,676125.2618,5.363636364,12.72727273,18,32.09090909,28.74585411,TRUE,TRUE,TRUE,-3.530441106,0.613399579,-2.047000778,-0.147603815,0.075846323,3.173354903,6.649333023,7.578119299,3.246319294,1.684435989,28.74585411,TRUE,TRUE
Travis Graham,20.3125,49.755,33.82625,2930.23625,55830.87375,287675.425,3.25,8.75,13.875,33,28.72533429,TRUE,TRUE,TRUE,-7.716921656,1.364168655,-0.710268068,2.160130404,1.55405087,-6.999098508,-0.891183975,-1.092228052,-3.933183381,2.304100718,28.72533429,TRUE,TRUE
Amanda Parker,46.7675,26.035,40.57,2593.885,71248.76375,586748.1738,2.75,6.5,14.125,28.75,28.72463127,TRUE,TRUE,TRUE,0.404854798,-6.316312327,2.102895612,0.245106916,6.059628063,0.832810055,-2.674962189,-5.99716741,-3.498062007,-0.592831893,28.72463127,TRUE,TRUE
April Mitchell,54.36333333,53.67777778,41.78555556,1351.565556,49007.64778,545853.8667,4.666666667,10.11111111,18.11111111,24.11111111,28.71955694,TRUE,TRUE,TRUE,2.736801889,2.634355001,2.609966121,-6.828067083,-0.439903642,-0.238101538,4.1628543,1.874957486,3.439706572,-3.754843305,28.71955694,TRUE,TRUE
John Reyes,48.33444444,43.65444444,48.71888889,3120.797778,45782.92778,699547.4511,4.111111111,7.888888889,19.44444444,26.11111111,28.71562507,TRUE,TRUE,TRUE,0.885912159,-0.611177084,5.502214725,3.245096794,-1.382265073,3.786718861,2.180878506,-2.969427065,5.760353901,-2.3915809,28.71562507,TRUE,TRUE
Maria Adams,64.00818182,57.35818182,28.60909091,1907.791818,40461.34636,600846.5836,3,11.18181818,16.36363636,32.63636364,28.65769042,TRUE,TRUE,TRUE,5.697803716,3.826061293,-2.886612457,-3.661180212,-2.937393294,1.20200938,-1.783073082,4.209070043,0.398252117,2.056234826,28.65769042,TRUE,TRUE
Jessica Wood,28.49,42.40454545,39.88090909,3100.058182,60512.81727,444308.2455,2.363636364,7.545454545,16.72727273,33.81818182,28.64870899,TRUE,TRUE,TRUE,-5.206400886,-1.015891477,1.815440485,3.127015433,2.922257411,-2.897307446,-4.053336264,-3.718104678,1.031155935,2.861798975,28.64870899,TRUE,TRUE
Allison Garcia,61.30571429,44.16285714,31.46428571,2004.22,57707.21286,556685.98,2,11,17.42857143,36.85714286,28.61870287,TRUE,TRUE,TRUE,4.868136841,-0.446554231,-1.695564401,-3.112164167,2.102374323,0.045562291,-5.350629511,3.812711307,2.251756153,4.933249642,28.61870287,TRUE,TRUE
Mark Parker,55.79428571,32.81285714,45.47714286,2423.45,63603.01429,744262.6957,3.714285714,10.14285714,14.28571429,32.14285714,28.60348074,TRUE,TRUE,TRUE,3.176109217,-4.121657905,4.149916345,-0.725268631,3.825307127,4.957690501,0.76518151,1.94416298,-3.218341123,1.719845402,28.60348074,TRUE,TRUE
Julia Burke,49.54375,21.85875,50.35875,1807.56125,52275.1575,591475.7888,4.5,9.25,15.75,34.75,28.55268286,TRUE,TRUE,TRUE,1.257173145,-7.66857239,6.186284822,-4.231845231,0.51496225,0.956613539,3.568261561,-0.002241527,-0.669773074,3.496955323,28.55268286,TRUE,TRUE
Elizabeth Wade,54.8575,60.1075,49.2075,3141.2975,54349.31,453625.985,3.5,7.875,14.625,33.25,28.54977995,TRUE,TRUE,TRUE,2.888512764,4.716284143,5.706039456,3.361812429,1.121092803,-2.653300981,0.000705132,-2.999704469,-2.627819258,2.474508519,28.54977995,TRUE,TRUE
Brandon Page,42.40888889,56.73111111,48.65111111,3048.213333,64190.89556,393143.0533,4.333333333,10.77777778,16.22222222,28.22222222,28.50298387,TRUE,TRUE,TRUE,-0.933253881,3.623017252,5.473941141,2.83183561,3.997103945,-4.237185813,2.973668823,3.328272851,0.152122855,-0.952581694,28.50298387,TRUE,TRUE
Kevin Mora,56.51285714,43.43714286,33.68857143,3684.922857,43072.88429,293193.5329,3.857142857,8.714285714,13.71428571,27.42857143,28.48310484,TRUE,TRUE,TRUE,3.396713129,-0.681538833,-0.767700855,6.456955758,-2.174222348,-6.854594148,1.274832428,-1.170084232,-4.212904264,-1.493558839,28.48310484,TRUE,TRUE
Melinda Munoz,48.31,35.33857143,29.28857143,2835.435714,64386.13286,422894.5986,4.285714286,9.857142857,17.57142857,38.28571429,28.45052831,TRUE,TRUE,TRUE,0.87840763,-3.303837478,-2.603166315,1.620381399,4.054158233,-3.458073096,2.803785184,1.321313537,2.500396939,5.907008503,28.45052831,TRUE,TRUE
Kathryn Anderson,41.22111111,42.97555556,30.24777778,3494.816667,56764.56333,381630.2911,4.444444444,10.55555556,14.77777778,24.11111111,28.40275038,TRUE,TRUE,TRUE,-1.297905765,-0.830999731,-2.203032197,5.374581841,1.826903413,-4.538674001,3.370063982,2.843834396,-2.361911752,-3.754843305,28.40275038,TRUE,TRUE
Alejandro Huang,64.58428571,33.05428571,38.90142857,2184.015714,42486.71857,644207.1586,3.714285714,11,17.42857143,34.71428571,28.39877967,TRUE,TRUE,TRUE,5.874669603,-4.043483894,1.40684897,-2.08849318,-2.345517828,2.337505876,0.76518151,3.812711307,2.251756153,3.472611351,28.39877967,TRUE,TRUE
Deborah Carr,53.589,34.198,42.618,3220.226,52874.434,530749.703,3,11.7,18.4,34.1,28.38254773,TRUE,TRUE,TRUE,2.499078879,-3.673151861,2.957221354,3.811193638,0.690089101,-0.633638842,-1.783073082,5.33869244,3.942513493,3.053895041,28.38254773,TRUE,TRUE
Maureen Perez,29.16444444,44.99555556,40.04111111,2901.936667,40672.21667,536174.0567,4.333333333,6.777777778,16.55555556,19.55555556,28.38253275,TRUE,TRUE,TRUE,-4.999344111,-0.176928416,1.882268956,1.999006083,-2.875770567,-0.491589652,2.973668823,-5.391619341,0.732284688,-6.860052116,28.38253275,TRUE,TRUE
Lori Ferguson,36.93545455,53.95727273,28.69545455,2220.519091,49778.30545,708648.6527,4.272727273,12.63636364,17.36363636,27,28.37128419,TRUE,TRUE,TRUE,-2.613617146,2.724854817,-2.850585759,-1.880660375,-0.214693989,4.025054782,2.757453282,7.379939931,2.138737615,-1.785686497,28.37128419,TRUE,TRUE
Todd Morales,36.60416667,47.70916667,27.84083333,1407.1525,46261.2325,671298.8942,4.166666667,8.333333333,14.5,24.16666667,28.36716615,TRUE,TRUE,TRUE,-2.71532367,0.701732567,-3.207092058,-6.511581551,-1.242489861,3.046965353,2.379076085,-2.000550155,-2.845379945,-3.716974905,28.36716615,TRUE,TRUE
Shawn Fischer,33.019,55.807,37.207,2433.385,40487.784,724595.112,4.5,10.7,17.8,33.8,28.3554197,TRUE,TRUE,TRUE,-3.81598223,3.323792218,0.700015989,-0.668703483,-2.929667411,4.442649536,3.568261561,3.158719392,2.898222195,2.84940568,28.3554197,TRUE,TRUE
Bridget Moore,52.49090909,40.69272727,42.60727273,2446.498182,45170.62545,541200.6736,5.272727273,11.09090909,19.27272727,34.54545455,28.35499353,TRUE,TRUE,TRUE,2.161961174,-1.570174234,2.952746459,-0.594043284,-1.561198467,-0.359956112,6.325009711,4.010890675,5.461482654,3.357530758,28.35499353,TRUE,TRUE
Angela Black,41.79375,50.625,33.2775,1924.1925,60505.86125,792067.8288,2.125,8.125,16.625,34.875,28.19946841,TRUE,TRUE,TRUE,-1.122103646,1.645872637,-0.939179812,-3.567802557,2.92022465,6.209577985,-4.904684958,-2.454711207,0.853151736,3.582159223,28.19946841,TRUE,TRUE
Grant Holland,53.18571429,39.46571429,41.15714286,2956.12,55045.47143,789987.7286,4.571428571,10,14.85714286,23.71428571,28.18264336,TRUE,TRUE,TRUE,2.375268771,-1.967478193,2.347822984,2.307500123,1.324532383,6.155105772,3.823087021,1.632738259,-2.223777982,-4.025331877,28.18264336,TRUE,TRUE
Adrienne Johnson,55.86875,34.78875,45.8475,1754.6025,56043.905,397497.34,3,8.5,16.875,26.375,28.17835414,TRUE,TRUE,TRUE,3.19897001,-3.481868381,4.304411286,-4.533367078,1.616305091,-4.123158791,-1.783073082,-1.637221314,1.28827311,-2.211705999,28.17835414,TRUE,TRUE
Erin Cox,58.47875,42.1025,39.5875,2129.2925,34117.7475,518711.2875,4.375,11.375,14.625,25.5,28.13559708,TRUE,TRUE,TRUE,4.000249033,-1.113693095,1.693044518,-2.400061045,-4.791186152,-0.948892472,3.122317008,4.6302012,-2.627819258,-2.808133301,28.13559708,TRUE,TRUE
Heather Fischer,33.95,30.67555556,31.70333333,2083.424444,36346.44556,585702.2467,4.333333333,10.66666667,16.22222222,36,28.10708282,TRUE,TRUE,TRUE,-3.530162012,-4.813711202,-1.59584539,-2.661211862,-4.139892679,0.805420046,2.973668823,3.086053624,0.152122855,4.348994326,28.10708282,TRUE,TRUE
Katie White,43.04625,35.15625,45.04125,2499.06625,36512.6175,365186.34,3.5,5.75,15.875,33.375,28.06868947,TRUE,TRUE,TRUE,-0.737581817,-3.362872733,3.968083098,-0.294745793,-4.091332174,-4.969296725,0.000705132,-7.632147196,-0.452212387,2.559712419,28.06868947,TRUE,TRUE
Linda Hayes,37.486,38.124,34.34,3194.256,36688.701,685611.803,5.1,9.7,16.1,22.5,28.06863829,TRUE,TRUE,TRUE,-2.444597788,-2.401922167,-0.495956618,3.663332853,-4.03987521,3.421781828,5.708795419,0.978746344,-0.06060315,-4.853026909,28.06863829,TRUE,TRUE
